elevation,slope,aspect,plan_curv,prof_curv,twi,tri,spi,sti,flow_acc,dist_river
0.5295947469469958,-0.16849913905358266,-0.15413123794364994,0.4363389769526998,0.08680230729801758,-0.0028401060259515567,1.9485215554627733,0.17389491455901215,-0.0852919313743498,0.0017431828269904226,-0.3253026326318419
-0.003006967239833056,0.11115336341756926,-0.09419238824286194,-0.13644684419395905,-0.03422155917570546,-0.20210763546534072,-4.513573115710692,-0.20768379490291317,0.0004195822233300761,0.0036951476067526383,-0.08345959036732227
-0.7981717946157849,0.04681721785642928,-0.2772079508059705,-0.14031882945487117,-0.009927906045706206,0.2509086965339926,-1.8569073219738146,-0.18422849023414614,-0.012813543117445253,-0.00024017980998652008,-0.07789356425562893
0.39978303000509424,0.08961557220474192,0.03406031365241518,-0.3010189018080061,0.11266307744638451,-0.06072601760487472,0.20769644889981834,-0.19902679144552646,0.0013701054018075017,0.0008370222361330353,-0.3595523566765855
-0.3949709984160334,0.11688950616863267,-0.4326604074221368,1.2047898181054564,0.3675251205924458,0.2398374729759312,1.2545163149026208,-0.0984074698398804,-0.0014138779554562456,0.0002757169756809069,0.12777568927835758
-0.28978350905501565,0.1488656245847227,0.16404319365513242,-0.005370556114057792,-0.10298416025520978,-0.07891366213470263,0.18063547256346627,0.057428960967653306,-0.04346332374306652,-0.006488767482309427,-0.13146998003477614
0.3073428930946879,0.18357161616184248,0.18220679159265965,-0.0842690806318846,-0.10380899485486318,-0.21106670984393894,-4.588560945695951,-0.17459921249700702,-0.001619234253209639,0.0037988431525647747,-0.03223326947382877
0.2325940602206331,0.592077884860336,0.090944863276139,-0.11098688317665929,0.08555660968589757,0.4650645750994421,3.1503353226133903,0.021630159464752916,-0.00932264853741814,0.012235430891645313,0.12848280564155978
0.3489287064380993,-0.05754687341424624,0.1959795467313945,0.06341941745552389,-0.22247118938080526,0.3317277295879658,2.1844095906692544,0.050515488438747425,-0.06700503857641245,0.002629647564982121,-0.12745145936226238
-1.0087541675457137,-0.07962627680485536,-0.238541671388638,-0.14785823349810018,0.21594325894797575,-0.014412978199109283,-1.2239554977424532,-0.29105546224675133,0.0189386966577649,0.0010426085294177757,0.02497138347218069
-0.6509593816685345,0.07670011379974478,-0.10668619341329681,-0.08067171608627967,-0.024470270846946945,-0.29916287460849944,-3.592131136730229,-0.20135290495114141,0.01080064409200372,0.0019054428784544488,0.21744217072824693
-0.3106318079609328,0.0013593824702752653,-0.5193474191301524,0.3386456617325754,0.16675793096625421,0.009649863839783591,1.5713858597818493,-0.04934252208857664,-0.002866082431996857,-0.033445434969514916,-0.24322477487095936
0.17601687001123104,0.23641831026663382,0.1765264652629169,-0.10330586202218281,0.0010811497498035853,-0.15398467995280718,-4.684928967468146,-0.23047493250998674,0.0022867083745660324,0.0024021067132958982,0.055629640235660124
0.007214131552666762,0.1683089192253372,0.05494638941448375,-0.01371063268383028,-0.06265472786711236,0.43220870174566695,2.1497898060487195,-0.08769944833957223,-0.008426950748722004,0.0029353387256111905,0.006731832754509575
0.3836364748690069,-0.1874480837906782,0.14321504060985984,0.1386777164377014,-0.16183314798375753,-0.09530925809127981,1.9637313373672638,-0.05965160574084852,0.05611533540925633,0.0029977433242075156,-0.05068923872138167
-0.2769103070178236,0.08788295838987219,-0.04747893401845067,-0.06251385988530006,-0.03876083230352852,-0.12171776115545717,-4.507251759807708,-0.26253624195423525,-0.03896802295910979,-0.00012940670551029918,0.1272975280157543
0.5551202214691963,-0.16824142053511443,-0.03248138787300032,0.12256037470226921,-0.10946298040189507,0.3212620347604329,2.141147253659207,-0.10827213371675508,-0.0038994220045565488,0.002982447483194252,0.03741098458836827
0.4142929259835082,-0.08936774443591454,-0.8088293132900528,0.2512687158929168,0.6634212455041884,-0.14815631708373622,1.3561620611020047,-0.07528325599306751,-0.0013907126391867624,0.002944359721354774,0.04873141811778445
0.30848166292186546,0.24718194265307597,-0.2921693055603881,0.05889521080636673,-0.12939683655152745,0.26919060808572004,1.9893798914471787,0.7730962069772915,0.16242768476170313,0.1415755469943609,-0.04295510030633873
0.10259203148562947,0.21090902133843314,-0.28392673106897887,-0.04951051163562387,-0.026490841501504336,-0.11007389278736686,-4.4590110786784765,-0.1573474624345467,-0.0033729602778358506,0.0024202399342266373,-0.06904115902181092
0.4003393084823994,0.15012777308354538,-0.6389845998546438,-0.06143983385797267,-0.16676429258007888,-0.06921492717234239,2.089150399830936,0.07427154623798457,-0.00414609351135774,0.01832120092550655,0.2506069333671048
-0.28014543382889256,0.06717475087734641,0.24902720456684366,1.3749477132861938,0.3815812410220928,0.10200166706557028,1.259498887897897,-0.061813003800063694,0.006595962253188889,0.009438770983087775,-0.16675027911419785
0.41098403246603693,0.3929996951762663,-0.08904162510852999,-0.23913531459804263,-0.05541725874587991,0.08916755047168531,-1.9109367819020202,-0.1555429492854846,0.001433464593551484,0.006394529568790216,-0.05387731466077865
