elevation,slope,aspect,plan_curv,prof_curv,twi,tri,spi,sti,flow_acc,dist_river
0.66947246,0.25185874,0.14335226,0.40605056,0.7415055,0.29869404,0.644488,-0.04267999,0.022436477,0.011028425,0.12441375
0.30136728,0.3266077,-0.07810616,0.10245767,0.019990772,0.20854345,0.56780815,-0.14067414,-0.005745438,0.0019081867,-0.014598315
0.40529138,-0.6823631,-0.27107918,-0.17041379,-0.17124173,-0.38324904,-2.0181468,-0.19238013,-0.04298076,-0.020186072,-0.04190958
-1.6518888,0.13168803,-0.42916438,-0.027121555,-0.010749901,0.14741473,0.36260942,-0.081851915,-0.012041051,-0.0381327,-0.23770845
-0.9582309,-0.5074185,0.27667457,-0.09592533,-0.21242042,-0.26399606,-1.7388198,-0.28942573,-0.10619739,-0.01962896,-0.11395654
-0.39553735,0.3096437,-0.4280258,-0.07043597,-0.18286936,0.31357244,0.6149169,-0.008197301,-0.010651929,-0.02403944,-0.2002464
0.30827576,-1.146432,0.047273953,-0.3168545,-0.26817977,-0.39352047,-3.8409934,-0.51107115,0.00886494,-0.039417,0.35600618
0.021584239,0.1252067,0.13843656,-0.047539376,-0.09842512,0.30580464,-0.16857983,-0.1606404,-0.025660522,-0.010730506,0.0877594
0.43972424,0.17070259,-0.2307986,-0.23929864,-0.14154965,-0.10865516,-0.092700295,-0.2365571,-0.14855748,-0.00069470704,-0.053324208
-0.034296993,0.13847841,0.38913298,0.083684,-0.046456825,0.19130717,0.25913054,-0.054570764,0.020471677,0.023802783,-0.16786587
0.32117337,0.004946885,-0.44859982,0.11059653,-0.07626552,-0.15801342,0.36207244,0.39249116,-0.003176835,-0.33262536,-0.5686678
-0.60310084,0.30728886,0.1159675,0.20602173,-0.21910486,0.42535877,0.6162381,0.053576797,0.037247486,-0.0031440747,-0.006496251
-0.56852865,0.20552716,0.25325215,-0.010396035,-0.17002866,-0.31047451,0.28570694,0.28645524,-0.030038795,-0.037945308,-0.081315495
-0.3724511,-0.9214056,0.28650847,-0.29024473,-0.3488265,-0.585026,-3.7586067,-0.53112435,-0.036727615,-0.027742611,-0.041577343
-0.07339627,-1.1135857,0.05927026,-0.2939854,-0.33069944,-0.44533983,-3.745974,-0.5231346,-0.015834428,-0.023462888,-0.062244713
-0.04862339,0.42395282,-0.057295907,0.18355294,-0.1755041,-0.07886543,0.62370104,0.46571806,0.065609075,0.08129644,0.09092424
-1.4257157,-0.00012227439,0.057614714,0.07520239,-0.033267327,-0.13454103,-0.9282721,-0.2814124,-0.11357224,-0.029753705,0.017744252
-0.09703105,0.7178672,0.09366301,-0.1809902,-0.2222841,0.3005571,0.7091031,0.2284018,0.02930509,0.04220682,0.0674254
0.50007236,0.37272307,-0.24215996,0.022237072,-0.09665868,0.33949605,0.7816939,0.26817715,0.01237263,0.024980605,0.07303388
0.27177092,0.39861715,0.35591042,-0.18009607,-0.14249669,-0.103698134,0.41677392,0.14274256,-0.0146267675,-0.010367778,-0.15288317
0.006440768,0.5057387,0.16852462,0.030849366,-0.082507156,-0.34626678,0.5979284,0.44415545,0.020103833,-0.2150493,0.030632101
-0.9546946,0.00088303315,-0.08224637,0.10951162,0.7778547,-0.02317331,0.5809739,0.5032112,0.07394234,-0.04811712,0.042223167
0.3255317,0.15120614,-0.21665978,0.08035699,-0.0630908,-0.060069125,0.5581626,0.22122468,0.10335696,0.055421293,0.4463448
-0.06868161,0.33771935,-0.21979134,0.36329517,-0.06621829,0.023230936,0.63028073,0.26534712,0.029887524,0.032692183,-0.19219549
-0.45900753,0.6407843,0.24930029,0.31844425,-0.149603,-0.0055559813,0.8551304,0.4388216,0.08496715,0.051329613,0.06384765
0.53315437,0.33280757,-0.0025998428,-0.04745404,-0.19116619,-0.14562552,0.7279705,0.18298651,-0.027004365,-0.011093744,-0.04657009
-1.4971825,-0.4662205,-0.25590798,-0.08426175,-0.16805857,-0.082470395,-1.3477011,-0.42805487,-0.03479,-0.02379492,-0.011943051
-0.034975473,-0.34648335,-0.48902518,1.0487808,-0.14716262,-0.07817731,0.5766287,-0.15286618,-0.02394968,-0.014141519,-0.14934132
-0.8260321,0.005054614,0.19622445,0.39158863,-0.04040811,-0.113537714,0.22275679,0.59468746,0.04150701,-0.0005371296,0.04465177
0.24449742,-1.0261061,0.0856667,-0.21511252,-0.31391278,-0.62472486,-4.003498,0.5380746,0.03443318,0.06574172,-0.1000901
-1.3550708,-0.42565608,-0.19808258,-0.036853172,-0.09600355,-0.28522745,-1.3508862,-0.19240369,-0.14455906,0.006536726,-0.0059720315
0.395033,0.38497078,0.12475927,0.090542786,-0.13578501,0.4267839,0.6518824,-0.18943901,0.057895243,0.0059782355,0.03799767
-0.10870184,0.30870643,-0.0070102653,0.005255899,-0.113001406,0.31582603,0.64893645,-0.23820075,0.040810104,0.01128967,-0.30693096
0.3317674,-0.8676993,0.11234665,-0.10415501,-0.29747093,-0.25650436,-4.0700274,-0.55338883,-0.05230421,-0.02775047,0.044025358
0.25125614,-0.5155751,0.5234784,0.10303269,-0.16608295,-0.2684611,-2.229888,0.52776504,0.044587083,-0.024940694,0.47704297
0.52702576,0.12751515,0.17099671,0.19108784,-0.051685747,-0.20690723,-0.038408913,0.52382624,0.07127526,0.07632736,-0.2183779
-0.83620644,-0.33775014,-0.019028738,-0.06398131,-0.12180077,-0.19914645,-2.6317768,-0.5752049,-0.09264913,-0.027177611,-0.19524387
0.10468489,-1.2325902,0.058121435,-0.28814527,-0.31333444,-0.290485,-3.7998896,-0.4862419,-0.080723666,-0.019017648,0.22799857
0.13442987,0.46813115,0.23022005,-0.02563997,-0.16079168,0.33830976,0.76749545,0.19557503,0.005418208,0.031232357,0.008783273
0.14895755,0.5296399,0.104111925,0.02515675,-0.18722433,0.265089,0.8203025,0.3735943,0.066885546,0.031692717,0.048041485
-1.1054277,-1.2345241,0.13328962,-0.16608372,-0.21466482,-0.29347682,-3.5162804,-0.2709784,-0.10826139,-0.14072883,-0.13075551
-1.1507947,-1.0741388,0.10901414,-0.2077057,-0.2056353,-0.32921743,-3.5177567,-0.3358015,0.027216217,-0.0024022749,-0.24534088
0.31341073,0.79435456,0.31106046,0.19352959,-0.08754484,0.3584467,1.003874,0.36330265,0.023220515,0.043292735,0.02642878
0.3475926,0.113248825,-0.36744934,-0.076756746,0.36626625,-0.18352832,0.04665027,-0.037455566,-0.027765986,0.014333134,0.10703661
-1.1884618,-0.28213447,0.15295929,-0.12666762,-0.15737778,0.15691844,-1.2678696,-0.46212116,-0.034373246,-0.015037417,-0.057725336
-0.8737195,-0.704895,0.2358854,-0.3386646,-0.1916493,-0.22084364,-3.6778977,-0.38212872,-0.01976683,-0.005348723,0.036792643
-0.08586382,-0.0051018265,0.13046241,0.51451945,0.6547303,0.18374303,0.6705439,-0.07744812,0.052056506,0.005463106,0.15313256
0.51299787,0.34466305,-0.13293993,0.22848198,0.3081206,0.12573744,0.5920718,0.35773864,0.02962468,0.13092576,0.0043433765
0.57140267,0.15377104,-0.032280795,-0.04528626,-0.16266306,-0.08701145,-0.25337863,-0.15291828,-0.08536727,-0.005533297,0.24367832
0.26068932,0.70958537,-0.37215292,-0.14333107,-0.085717745,0.24081336,0.7643791,0.44546056,0.043736465,0.04993443,0.35679686
0.34126407,0.08086418,0.13417688,0.08351933,-0.08392717,0.2622252,0.6039414,-0.118699566,0.033384785,0.013763913,0.40765435
0.7731136,0.14116174,-0.11490344,0.22549617,-0.119697474,0.13511795,0.6388444,-0.072980925,0.01754333,0.029846445,0.077562585
0.67285985,-0.11843204,-0.11946603,0.891979,0.72766036,-0.12172077,0.7587549,-0.09663039,-0.017791571,-0.0113676265,0.037120912
0.25587142,0.17398573,0.23243342,0.24233091,-0.095822796,-0.072175115,0.61188626,0.25061318,0.044495072,-0.02768253,-0.20891859
-0.96752614,-0.31002113,-0.11442183,0.009621561,-0.10182233,-0.29163608,-1.1834444,-0.1610633,-0.029992966,0.019077139,-0.08994606
-1.2318157,-0.65585357,0.10098175,0.25048187,-0.037888687,-0.13236833,-1.1482649,0.32739496,-0.030651003,0.041464478,0.30672652
-0.29676938,0.10231169,0.19675802,-0.12117796,-0.2662399,-0.040510252,-0.18989645,-0.29441243,-0.10425816,-0.015530735,-0.0071591847
-0.99255264,-1.1900693,-0.11395903,-0.16019258,-0.17219706,-0.3476364,-3.2419937,0.4360109,0.0044294614,-0.008935835,0.4011682
0.30695003,0.24027576,0.1548976,0.29677218,0.03355884,0.2611393,0.6973927,0.417513,0.118783705,0.16281867,0.09619343
-1.6303582,-0.64451236,-0.23459747,-0.053867817,0.52865857,-0.47292972,-1.1314774,0.33813918,-0.054395553,0.014119843,0.22245848
0.10973795,-0.49937913,-0.166694,-0.13392504,-0.27597308,-0.23972268,-1.2883729,0.22385435,0.0066670715,-0.3429073,-0.048499368
-0.6861828,-0.85461044,-0.004806475,-0.20101465,-0.21258177,-0.33003336,-3.7206972,-0.44128603,-0.020162823,-0.020861037,-0.25320354
0.16265377,0.4473114,0.2251676,-0.093190454,-0.10584042,0.37785915,0.6759718,-0.012869452,0.0270511,0.012115624,0.111054085
-1.0721614,-0.19168036,-0.32254788,0.030354185,-0.05388261,-0.2817522,-1.1297767,-0.20701346,-0.05866977,-0.029623276,0.030097399
0.41756016,-0.4955623,0.063709214,-0.11196398,-0.30935505,-0.31834373,-1.2727146,0.08706012,-0.02784881,-0.03964971,0.025267813
0.49884355,0.39270997,-0.039820414,-0.030075707,0.07127052,0.27703896,0.73771024,0.3592073,0.087830715,0.046449162,-0.3140591
0.3203578,0.20884168,-0.1886885,0.25054544,0.18951462,-0.20035127,0.7090669,0.37669057,0.047184188,-0.03192852,0.17019132
0.2961169,-0.9098288,0.122286804,-0.26430744,-0.26864317,-0.31504157,-3.9835355,-0.71084756,-0.04427222,-0.028265556,0.11041123
-1.5679612,-0.44420615,0.015821988,-0.027460316,-0.19394884,-0.028087836,-1.2846403,-0.31957573,-0.015450652,-0.01556672,0.05683322
0.21276087,0.10610828,0.3220913,0.19236642,0.9663796,0.21181507,0.78343683,0.15623549,0.04936134,0.014253029,-0.17145889
0.2804425,0.44540045,0.2174887,0.20388207,-0.1223469,0.33896947,0.71299165,0.24331538,0.028107319,0.045401167,0.011726335
-0.54276013,-1.0294492,-0.24613857,-0.28318602,-0.1644912,-0.32221332,-3.3589778,-0.35567382,-0.018007483,-0.010175197,-0.10533244
0.11793241,-0.7983211,-0.17440173,-0.37105837,-0.30797136,-0.19694032,-3.5974457,-0.5543455,-0.066294,-0.011259593,0.02069776
-0.18920118,0.5115751,0.24327563,-0.042308927,-0.12815051,0.20607157,0.53674376,0.15873095,0.004103617,0.015142048,0.078454025
-0.033563532,0.18496956,-0.38307264,0.09888839,0.8034565,0.2732789,0.6481477,0.016696516,0.04796167,0.0006989769,0.11907877
-1.2318051,-0.35989055,-0.17645887,0.4393548,-0.18799652,-0.09342099,-0.8248591,-0.15190797,0.00092200685,-0.023973359,-0.1860384
0.18358992,0.25452426,0.14860347,0.14355066,-0.13750206,0.33519173,0.63023865,0.3074765,0.05842227,0.04098972,0.044556357
-0.08156436,0.17825836,0.3370857,-0.011395386,0.100939356,0.069266334,0.5867172,0.13105126,0.0030606703,0.027824922,-0.04586794
0.7677033,0.34413603,0.11799402,0.058115575,-0.10047809,0.3695584,0.65031946,0.057752047,0.0014974893,0.02450662,0.09079284
0.3742667,0.24000797,0.4064392,0.19206274,0.47700307,0.14253145,0.35045695,0.28194618,0.060411107,0.03138242,-0.24683443
0.58696306,0.22934265,-0.22426057,0.46445608,0.017310696,0.29364994,0.45355028,0.027665641,0.09063907,0.010677299,0.11619717
0.21367395,-0.033075888,0.14391832,0.23612854,0.2595397,0.14575723,0.57942116,-0.26689252,0.04736324,0.007595717,-0.14448047
-0.016680095,0.14540829,-0.12470939,0.8736394,1.1684359,-0.20378505,1.0540736,0.036612142,0.023902856,-0.019664017,-0.22905864
0.40693578,-0.12262764,0.25335187,-0.042854365,-0.06128249,-0.29212376,-2.0292516,-0.21786334,0.0073631825,0.03645498,0.75633675
-0.21780233,0.6535832,-0.13453776,-0.054084595,0.3883581,0.43382668,0.89393026,0.004531948,0.034284584,-0.0011474277,-0.013378089
0.24544883,-1.1957072,0.013523217,-0.1943428,-0.26298976,-0.31888947,-3.865696,-0.39968657,-0.05482309,-0.1192137,-0.04903732
-0.014015581,-1.0366719,-0.20144378,-0.29370242,-0.23047425,-0.42535308,-3.773636,-0.5604837,-0.034377556,-0.023811296,0.004419501
0.53075916,-0.43822888,0.08618433,-0.034301136,-0.2281932,-0.12950234,-1.216945,-0.30158973,-0.027264247,-0.009910395,0.15971844
-0.023255795,-0.7376935,0.20038311,-0.37205672,-0.2717138,-0.24009514,-3.9579277,-0.5374909,-0.033533137,-0.030014288,-0.15244375
0.25859648,0.15958232,-0.3025402,-0.00863651,-0.09711999,0.36266327,0.176973,-0.02433221,0.036974866,0.0044788774,-0.1258899
-0.584314,-1.1584715,-0.042630948,-0.11068764,-0.1790588,-0.394786,-3.2652183,0.1441967,-0.01649261,-0.0028919913,0.0031503276
-1.2687488,0.040361244,-0.29617614,0.022822356,-0.20351063,-0.09534036,-0.56960833,-0.31551287,-0.10689509,-0.013493668,-0.10442935
0.31156367,0.18126576,0.099091545,-0.01055416,0.45027238,-0.18257684,0.5265789,0.14137495,0.0007420287,0.015477726,-0.15771359
0.09466196,0.3317978,-0.09912478,0.010018311,-0.21069467,0.40278763,0.70456433,0.09706772,0.029334364,0.024242915,-0.22014181
-0.9776827,-0.35534355,-0.35914508,-0.020219749,-0.1792936,-0.25306273,-1.3328543,-0.40881732,-0.13083136,-0.035859205,0.13757399
-0.63787895,-0.36539397,0.13627659,-0.15128456,-0.23708181,-0.19258453,-2.1917725,-0.2541036,-0.096389875,0.03142916,0.6835287
-1.0016632,-0.4702216,-0.057143107,-0.10494539,-0.23961438,-0.387492,-2.6319973,-0.29105103,-0.011362973,-0.037996523,-0.102706805
0.051357206,-1.1832149,-0.15087861,-0.2124219,-0.18638952,-0.29511622,-3.755026,-0.38239375,-0.016587941,-0.05069749,0.3612323
1.1392738,0.2101184,0.29670528,0.2710336,-0.17049827,0.15022103,0.44348282,0.060356162,0.010326568,0.031975184,0.059587643
0.75135756,0.2326061,0.09623341,0.012526475,-0.049837142,0.098019704,0.53517824,0.06922503,-0.016487515,0.01191707,0.13546665
-0.17990327,0.076210715,-0.482443,0.15925801,-0.047740944,-0.108280145,0.44045195,0.35330364,0.018222248,-0.06635911,0.045462154
0.10898777,0.4152329,0.347532,0.29791445,-0.06466774,0.40980068,0.6153194,0.06230334,0.03789283,0.031369645,0.10394747
0.73446685,-0.4098329,-0.24336082,0.26591304,0.7077783,-0.14750034,-0.058525003,-0.34313524,-0.035974916,-0.019825602,-0.026341874
0.31041366,0.4082067,-0.19518071,0.058548912,-0.1530208,-0.0673549,0.6035815,0.5487861,-0.036996823,-0.12751009,0.108396225
0.4241598,0.21788655,0.31799257,-0.084908694,-0.15979092,0.24722753,0.5704072,-0.028638918,0.026353916,0.028176595,-0.08985104
0.21758717,-0.8620252,-0.041964203,-0.27124095,-0.2530251,-0.30952433,-4.0840635,-0.7199494,-0.0146833295,-0.024312839,-0.1551587
-1.8632684,-0.12877142,0.025322378,0.20143756,0.3632701,0.17161278,0.28312188,-0.09597565,-0.0039046118,-0.035916194,-0.4229859
0.4523234,-0.1266463,0.070840396,0.08125673,0.064856775,-0.129843,-0.9545597,-0.22084773,-0.023854954,-0.01896906,0.123874515
0.5260903,0.6182622,-0.010151325,0.13805112,0.1959917,0.3356106,0.88580775,0.28996325,0.06148149,0.032089602,-0.27034208
0.2982616,-0.27492857,-0.08306457,-0.07415569,-0.26949176,-0.024061572,-1.2094382,0.70983,0.09689798,0.1210744,-0.01979741
-1.3767624,-0.36933634,-0.21581121,0.00435221,-0.026923575,-0.09711933,-1.1966808,-0.44882774,-0.035441056,-0.035977095,0.07070157
0.5122975,1.0695096,-0.058343913,0.1235044,-0.018090181,0.25340074,0.9645115,0.28512397,0.027726598,0.03705934,0.071120635
-0.20108658,-1.0362608,-0.29000008,-0.22005442,-0.26462477,-0.40932947,-3.8376303,-0.3009823,-0.064410314,-0.06873883,0.3831343
-1.1273109,-0.566474,-0.30264845,-0.027685491,-0.14048557,-0.0891374,-1.4013126,-0.32559955,0.013567096,-0.02660437,-0.17288657
-1.2315755,-0.14409642,0.33029616,-0.2168151,0.32069084,-0.21095578,-0.11848915,0.26655617,0.004321146,-0.24117115,0.32387438
-0.2503635,0.14266217,-0.3185875,-0.042446975,-0.31328443,0.1177861,0.59935766,-0.0024230245,0.016250076,0.022242643,0.059023593
0.6862537,0.516369,-0.24117154,-0.018683465,-0.3235813,-0.06179237,0.44996753,0.4438627,0.034144796,0.023269977,0.18690196
-0.015694138,0.6500291,0.22131482,0.015453429,-0.12573989,0.23387374,0.72494894,0.35599172,0.06080816,0.03561098,0.082726635
0.1083378,0.23604958,0.3035591,0.20424503,0.21494523,-0.10794413,0.59171855,0.32570183,0.011919039,-0.20560318,0.030663827
-0.060764592,-0.011700645,-0.46897897,0.14713824,0.040084958,0.18986295,0.6179004,-0.033163738,0.0007935268,0.005083265,-0.6944011
0.9891426,0.29296565,0.2358172,-0.061983205,0.461581,-0.008040266,0.54091734,0.075168066,0.00062727486,0.020448495,0.5014609
-0.15598701,0.3975201,0.053525336,-0.0043332474,0.014869281,0.2687257,0.7019358,0.3420268,-0.036949072,0.015191954,-0.05146313
-1.0085869,-1.2136368,0.07640953,-0.044989,-0.14549509,-0.2378689,-3.5750837,-0.34434503,-0.02027318,-0.015320983,-0.2003272
0.4635355,0.2212901,0.34722552,0.2282208,-0.13128132,0.3626458,0.6005118,-0.22473508,0.028409544,0.024297783,-0.12380214
0.41440785,0.87378067,0.40301257,-0.05336173,0.23067944,0.31509733,0.92667013,0.1850768,0.0128747905,0.035539135,-0.010351604
0.021808451,0.2406657,0.013015755,-0.16569808,-0.06428391,-0.14082678,0.27773097,0.29275256,0.057496935,-0.016665807,-0.071824476
0.7848622,0.17548129,0.32791206,0.14373092,0.055366307,-0.3849904,-0.07066655,-0.15165177,0.011652368,0.012769241,-0.023346175
-0.13381855,-0.7414766,-0.01246263,-0.4030149,-0.27222583,-0.32962856,-3.953628,-0.5400479,0.016554687,-0.03992976,-0.16325371
0.1391154,0.50798976,0.087083764,0.044464987,-0.21264896,0.19562739,0.6025209,0.1625483,0.056628957,0.042242415,-0.3784293
0.060461503,0.30867606,-0.36386853,0.2614698,-0.13008364,0.2194461,0.60219485,0.27190742,0.035770442,0.037732255,-0.19966058
-0.96016324,-0.27929547,0.22811978,-0.044472724,-0.06563262,-0.41962633,-1.2554675,0.4674066,-0.015528072,0.047293987,-0.12701653
0.7704433,-0.14522928,-0.12211408,-0.32646897,-0.101467475,0.19570445,-0.72703004,-0.61964107,-0.050838273,-0.02601915,0.23841387
-0.14882438,0.39546686,-0.25086933,-0.102752246,0.13867186,0.11947676,0.6909414,0.21316873,0.042319994,-0.002189959,-0.22672866
0.23038916,-1.018053,7.2448165e-05,-0.27668667,-0.3630551,-0.4907331,-4.074067,-0.4997112,-0.050830934,-0.05169276,0.009102967
-0.531172,0.39995733,0.3477419,0.10176984,-0.00607475,0.14822148,0.6067798,0.03303144,0.030720841,0.0767852,0.004285076
-0.93685997,0.4349794,0.46227792,0.026826944,0.440676,0.3149697,0.65214884,0.35893938,0.090175584,0.10003486,-0.013282879
-0.15460679,0.44605857,0.23893635,0.24818999,-0.14584753,0.20794804,0.7196583,0.1392476,-0.0047450294,0.022252597,0.08782046
0.28129977,-1.0165257,-0.17239268,-0.28760722,-0.15568116,-0.3757224,-3.7098594,-0.75112104,-0.05294005,-0.02910307,-0.1421703
0.97423494,0.32048377,-0.11190248,0.09563696,-0.07792627,0.30970493,0.027143558,0.3600187,0.10567396,0.08090139,0.20851845
0.37322846,0.24934232,0.16163918,-0.00073415134,-0.24000376,0.3576198,0.6527242,-0.009767877,0.034325257,0.015398548,0.51272315
-0.7989006,0.04026039,0.023151182,0.12113871,-0.14485274,-0.37778425,0.17820397,0.31662625,0.054614957,-0.1369056,-0.03835952
0.3010533,0.4415142,0.15465164,-0.024051338,-0.2882959,0.32674715,0.6498104,0.32282034,-0.0048750946,0.032669187,0.100028
0.13091263,-0.025457406,-0.104343936,0.0075623067,-0.118162036,-0.21096508,-0.6353108,0.19354095,0.045205668,0.015264324,-0.4181992
-0.27302042,0.01123981,0.17313108,0.17837846,0.20507945,0.25799602,0.664215,-0.15270957,0.034329776,0.010824483,0.14096971
0.9322386,-0.14791112,-0.194769,0.4200677,0.45250452,-0.22026277,0.07383242,0.41704142,0.06707492,0.12558241,-0.022228038
-0.403031,-1.0154955,-0.08856018,-0.159897,-0.23077144,-0.2798266,-3.712854,-0.35434812,-0.044059023,-0.05096262,-0.12810652
0.13277195,-0.19250941,-0.24356063,-0.13232778,-0.2254092,-0.3760388,-0.6039779,-0.3363152,-0.09094662,-0.05908549,0.10860067
0.26573482,0.22176225,-0.51339567,-0.032791108,0.16258085,-0.13210148,0.69140947,0.04767235,0.031199154,0.06155687,0.018324673
-0.22660092,-1.0437223,0.012221766,-0.264415,-0.26134646,-0.39221483,-3.9201593,-0.6600478,-0.092512116,-0.0342409,-0.2286437
-0.12775078,-1.0526571,0.11944833,-0.25879097,-0.2455301,-0.41368034,-3.8873882,-0.60150397,-0.0071129743,0.0052860826,0.17514665
-0.5255735,-1.0137746,0.28124535,-0.32374987,-0.17437577,-0.22776225,-3.5608292,-0.48591173,0.013358427,-0.037514526,0.15222529
0.015380414,0.71046394,-0.50637454,-0.01330782,-0.08491877,0.33182082,0.9514359,0.2993911,-0.026621979,0.025113042,0.026328327
-1.0948278,-0.31034374,-0.42918065,-0.019811919,-0.18742841,-0.24795255,-1.2734423,-0.28859627,-0.150529,-0.03710648,0.014108114
-1.4305567,-0.59414315,-0.12718785,-0.1497676,-0.11000789,-0.42438123,-1.6720443,-0.41344392,-0.029123805,0.0027436654,-0.1985017
-0.28429848,-0.38484603,-0.51717716,-0.27839053,-0.23969647,-0.401878,-3.6976368,-0.42187095,-0.08479234,-0.03876449,-0.14890113
-0.4759552,0.16186579,0.07981394,0.2865012,-0.061355904,0.008723003,0.6068622,0.42412677,-0.015526498,0.09033903,-0.044595636
0.36675283,-0.89920664,-0.0055131484,0.18749344,-0.22952843,-0.44222006,-2.765138,-0.45437273,0.0045058844,-0.031118253,-0.23298155
-0.6636487,-1.029602,-0.26751757,-0.2384859,-0.18370244,-0.37420738,-3.583868,-0.3888594,-0.029736955,-0.009872521,-0.11549766
0.25968567,0.4784671,0.2821608,-0.051425975,-0.099137366,0.29062128,0.5991569,0.17094383,0.024233032,0.01910153,0.022635607
0.64993674,0.2048687,-0.07403124,-0.13631755,0.5480947,0.3120653,0.524228,-0.058604524,0.07141722,-0.0036648973,0.035733357
0.2870356,0.4279178,0.12846094,-0.07610987,0.37754193,0.4270278,0.9443562,0.067135915,0.042429652,0.00015385369,0.057436526
0.6594607,0.17110007,0.07063408,0.10567696,1.03045,0.2509607,0.69577545,-0.07117052,0.056400083,0.0047109933,0.15700181
0.37936723,-0.46151724,0.17610686,0.17460395,-0.08577499,-0.3137458,-1.3095587,-0.30810723,-0.111542605,-0.019989608,-0.12922686
-0.26891267,-0.00086218194,-0.07017171,0.03696214,-0.017391274,0.06546909,-0.77234554,-0.298682,-0.039432645,-0.028527675,0.047485273
-0.09952513,0.09166622,0.019142833,-0.008503657,0.39691168,0.04994276,0.6269621,0.3440103,0.12156602,0.045278538,0.33201927
0.4041412,0.31969187,0.07393658,0.26637182,-0.29328474,0.25174788,0.6673169,0.14600585,-0.005667661,0.012415176,-0.029439708
0.36668745,0.3388002,-0.4748989,0.36322477,-0.13437732,0.17565235,0.61738443,0.31864464,0.02313056,0.03573283,0.09609928
-0.07753553,0.52654296,-0.08777486,0.047487926,-0.16418557,-0.4644863,0.60127115,0.44033468,0.06960302,-0.15600592,0.007354967
-0.8467779,-1.0278119,0.14782159,-0.26746577,-0.19969788,-0.35801893,-3.1107414,-0.22892083,-0.0089008575,-0.029562982,-0.32373416
0.47903398,-0.4375264,0.11245101,-0.16181207,-0.3051573,-0.49011743,-2.176331,-0.305893,-0.108313054,-0.016061237,-0.1443903
-0.108378306,0.42592907,0.25721014,0.25969154,-0.23714654,0.20088337,0.5486813,0.12916136,0.0038600806,0.009600087,0.08380506
-0.81975627,-1.0239626,0.20093663,-0.23198886,-0.14741997,-0.37106535,-3.5255725,-0.31203777,-0.021114994,-0.013448668,0.026414074
-0.0075611426,0.17466049,-0.4283948,0.10259756,-0.121827856,0.21363662,0.65015733,-0.17320545,-0.016182961,-0.020591931,-0.4574151
0.26935282,-0.22346146,0.24329557,0.07468357,0.43764827,-0.13430324,-0.5281842,-0.27644202,-0.017699465,-0.024333976,0.12326043
0.13078555,-0.5049885,-0.31644407,0.1321299,-0.3295989,-0.14644694,-1.1155192,-0.21819861,0.030424045,-0.048425406,-0.017181344
0.5104729,0.15962625,0.099624164,0.13228676,0.61010295,0.24158855,0.6074784,-0.05510086,0.019961942,-0.002620156,-0.25013846
-0.21953431,-0.8121481,-0.102329284,-0.27825555,-0.3537917,-0.5172998,-3.8445034,-0.44774812,-0.061878067,-0.033351365,-0.10996752
-0.3662429,0.070116624,-0.59721774,-0.2309441,-0.3815982,-0.01632213,0.5201037,0.008373191,-0.03651545,0.011662798,-0.08059833
-0.15084441,-0.110008255,0.26030922,0.6147592,-0.11328757,-0.33276734,-1.0921661,0.43560895,-0.016416956,0.00087048206,0.24363062
-0.41197243,0.24208196,0.016958818,-0.051393487,0.3087634,0.21184725,0.5239275,0.41297287,0.043581683,0.09745243,0.205438
0.3712182,0.30611002,0.22073056,0.23317984,0.043108813,0.011376687,0.57849085,0.40494356,0.15160741,0.038775213,-0.03585174
-0.099949814,0.50619614,-0.004618841,0.30726996,-0.20793946,-0.13251077,0.7451684,0.352075,0.022234803,0.057459414,-0.22314768
-0.26547655,0.39991468,0.31357983,0.28314492,0.27196047,-0.0072594904,0.5260498,0.34081638,0.071186155,0.040829893,-0.24580851
0.30194184,0.29429927,0.2266588,0.009203911,0.48367226,0.14090976,0.53471714,0.05565396,0.00073886145,0.014770893,-0.27838194
-0.65090585,-0.66034585,0.21142106,-0.015139288,-0.2834609,-0.18056363,-3.05741,-0.3788158,-0.05185017,-0.017305274,0.08262127
-1.2134169,-0.47090718,-0.20363013,-0.1725084,-0.20209306,-0.034221824,-1.3339132,-0.44211328,-0.024781788,-0.01923153,-0.109238334
0.110232174,0.19839887,-0.010344349,0.032105427,-0.06442906,0.31920987,0.23047104,-0.050269842,0.03217882,0.0014920832,0.030318541
0.17634611,0.20078693,0.007918297,0.08090312,0.10771796,0.34804904,0.5747402,0.0064525614,0.017428325,-0.000789855,-0.19205034
0.37952,0.60034263,0.13430661,-0.10961696,-0.2078005,0.32991746,0.8464589,0.35906515,0.051524732,0.034104396,0.007555659
-0.17056984,-1.1608101,-0.22115155,-0.22292739,-0.30532008,-0.38399988,-3.844759,-0.50027454,-0.052113116,-0.028813066,-0.08092674
-0.722093,-0.66055334,-0.16979289,-0.29165938,-0.2054677,-0.1924692,-2.5064766,-0.58159566,-0.040618807,-0.036124397,0.39941186
0.38488558,0.29270747,-0.74184304,-0.14262523,-0.04967527,0.023796441,0.63118106,0.18068661,0.044394117,0.012754569,-0.16567762
0.022450263,0.31305462,-0.15389305,0.066819295,0.9126145,0.27037358,0.7071375,0.05578857,0.02909639,0.00068470545,0.22076719
0.092160426,-0.045216147,0.15432675,-0.03334465,-0.045383614,-0.15831034,-0.3836308,0.2309552,0.052693065,0.031810243,-0.014385781
