elevation,slope,aspect,plan_curv,prof_curv,twi,tri,spi,sti,flow_acc,dist_river
0.060225522231531665,0.04917317313222706,0.0005308533337402469,0.03577309454698,0.00754376875143519,0.011571739393848816,0.17924512171864906,0.04635124727353667,0.013911827014869541,0.01151897176568331,-0.039670957708952945
0.015268756889455087,-0.1004461921271399,-0.00035618843226963823,-0.01588438996619912,-0.016619888611917884,-0.06154268733856174,-0.2666577578130973,-0.054308007230603875,-0.002538715786582171,-0.0020635362775172006,0.005132491957502058
-0.13332242768664734,-0.06603071897681902,-0.01157811205635582,-0.0172903066236796,-0.011902960433338617,0.02168544868910911,-0.2123230947650087,-0.049434791069286166,-0.001470024613775638,-0.00454962910718608,0.000486216191773823
0.022837237463985166,-0.09445575558834542,-0.022130333828427447,-0.016883687968773875,-0.01621534045332541,-0.04264841214961807,-0.02104347617601459,-0.06752714575179306,-0.0049033574187472544,-0.00623498975295628,-0.05938228168434143
0.03989641690391266,0.05131576548925041,-0.015123876990113335,0.07843136752118175,0.04074868295749668,0.05833642200827238,0.16981567805069692,0.010620616453271092,0.007791208594781612,0.004826362645273803,0.015230003533810332
-0.006137517884719829,0.0016877828325871788,-0.010251250445425606,-0.02100109139554681,-0.028158064503992157,-0.07228573720614012,-0.10030572450607474,-0.013100845142424567,-0.01570992932310454,-0.01302017091888718,-0.05506689957653277
0.02355539938234369,-0.10852680085292575,0.005543825635805829,-0.013674516707027155,-0.015932552632329223,-0.06306628023441047,-0.27397010625363116,-0.05261221064325454,-0.0024341443323592886,-0.001125835017431486,0.0022271069182885446
0.029500955049228353,0.10624934322698651,0.002663137776773013,-0.002770300753011637,0.001439218692680068,0.06449415820440685,0.23089055425906335,0.048829375760461646,0.003910940155083726,0.004789567428173267,0.009986935463230356
0.052886986205313166,0.06215280734289775,0.02605192234447744,0.008939913233164868,-0.016820396519577143,0.07357184829501981,0.17448421399675793,0.019037851603453292,0.004678874003457117,-0.0016855563142365187,-0.02236219797527321
-0.16290113238000176,-0.0851292676601387,-0.007077380418872808,-0.005426099045283491,0.026016824202379198,-0.03282383705593212,-0.13946861493789928,-0.04715636040575954,-0.005215597343204432,-0.0032384747611509425,0.0052609679260813185
-0.09449606838186993,-0.08615929152109075,-0.0030287538851791313,-0.014605593871158984,-0.012111441100738238,-0.048757074993609616,-0.19283206795547583,-0.038199099306725284,-0.01715641868030246,-0.0012658239612294568,0.00859551892044966
-0.007986505145522934,0.003945342277749137,-0.07431179057865474,-0.01888622834695961,-0.05368202858340205,0.007279060864398395,0.0944259324087546,-0.0194598180009877,-0.003016409352355553,3.162261752560744e-05,-0.05216481670699617
0.0065870320143879635,-0.1009065692599603,-0.004182453799039344,-0.013940849951438326,-0.013052992031649726,-0.05871518888731063,-0.2461439123754262,-0.049409762251257254,-0.02022607362768909,-0.0016216262882062257,0.0015962817206571945
